,0,1,2
395,114@2221,"[[835, 1], [186, 1], [641, 1], [1210, 1], [255, 1], [115, 1], [835, 1], [521, 1]]",3.0
396,50@5018,"[[1529, 1], [137, 1], [2082, 1], [1956, 1]]",3.0
397,73@1586,"[[1874, 1]]",4.0
398,109@1414,"[[896, 1]]",4.0
399,109@2838,"[[243, 1]]",3.0
400,88@1695,"[[1093, 1], [845, 1], [850, 1]]",1.0
401,76@4767,"[[460, 1], [1928, 1]]",4.0
402,85@3844,"[[694, 1], [1055, 1], [1005, 1]]",5.0
403,18@3489,"[[591, 1], [640, 1]]",3.0
404,135@4206,"[[736, 1], [88, 1]]",5.0
405,125@565,"[[715, 1], [1200, 1], [835, 1], [738, 1], [565, 1], [1319, 1], [446, 1], [1869, 1], [581, 1], [1210, 1]]",3.0
406,109@4950,"[[2079, 1]]",5.0
407,75@4872,"[[15, 1], [792, 1], [137, 1], [1780, 1], [605, 1]]",4.0
408,140@4022,"[[526, 1], [1931, 1], [1475, 1]]",5.0
409,86@2675,"[[689, 1], [980, 1], [731, 1]]",4.0
410,56@4527,"[[152, 1], [941, 1], [130, 1], [274, 1], [845, 1], [1397, 1], [1368, 1]]",5.0
411,2@3656,"[[186, 1], [1657, 1]]",3.0
412,106@2648,"[[1909, 1]]",4.0
413,76@39,"[[480, 1], [1213, 1], [1423, 1], [1155, 1], [1213, 1], [124, 1], [1674, 1], [293, 1], [581, 1], [1938, 1], [761, 1], [1213, 1], [1815, 1], [2089, 1]]",4.66666666667
414,2@3091,"[[581, 1], [777, 1], [565, 1], [1400, 1], [1850, 1], [1956, 1]]",1.0
415,108@1989,"[[1093, 1]]",3.0
416,102@2770,"[[15, 1], [142, 1], [186, 1], [1172, 1], [479, 1]]",4.0
417,38@1389,"[[731, 1], [1023, 1]]",3.0
418,139@438,"[[777, 1], [596, 1]]",3.0
419,64@658,"[[2000, 1], [1931, 1], [792, 1], [465, 1], [1135, 1], [294, 1], [1874, 1], [1423, 1], [1946, 1], [605, 1], [605, 1]]",5.0
420,10@703,"[[1301, 1], [2062, 1], [428, 1], [678, 1], [596, 1]]",4.0
421,26@4141,"[[239, 1], [992, 1]]",5.0
422,37@1883,"[[70, 1], [1874, 1], [941, 1]]",4.0
423,28@3528,"[[1803, 1], [1213, 1]]",3.0
424,92@3890,"[[689, 1], [142, 1]]",3.0
425,63@2253,"[[1744, 1], [1956, 1]]",3.0
426,109@1369,"[[628, 1]]",5.0
427,90@1117,"[[941, 1], [268, 1], [1155, 1], [1059, 1], [186, 1], [261, 1], [1009, 1], [992, 1], [1719, 1]]",5.0
428,47@630,"[[1093, 1], [1023, 1]]",4.0
429,106@506,"[[15, 1], [1078, 1], [810, 1]]",5.0
430,1@978,"[[152, 1], [1046, 1], [1155, 1], [1441, 1], [777, 1], [1423, 1], [1928, 1], [1213, 1], [476, 1], [581, 1], [1441, 1]]",4.0
431,82@45,"[[795, 1]]",5.0
432,78@2549,"[[1900, 1], [307, 1], [88, 1]]",5.0
433,150@4915,"[[1873, 1], [581, 1], [835, 1], [545, 1], [1213, 1], [351, 1], [1572, 1]]",4.0
434,108@3222,"[[683, 1], [573, 1], [246, 1]]",4.0
435,125@2443,"[[1692, 1]]",3.0
436,86@1103,"[[246, 1], [1104, 1]]",4.0
437,134@1204,"[[1172, 1], [476, 1]]",4.0
438,13@1004,"[[738, 1], [2028, 1]]",3.0
439,128@1825,"[[1023, 1]]",4.0
440,45@4824,"[[1059, 1]]",4.0
441,147@4057,"[[955, 1]]",4.0
442,16@2702,"[[1023, 1], [1213, 1]]",5.0
443,16@3357,"[[2002, 1], [888, 1]]",4.0
444,109@5123,"[[1674, 1], [293, 1], [292, 1], [186, 1]]",3.0
445,99@2607,"[[154, 1], [186, 1]]",4.0
446,61@840,"[[186, 1]]",4.0
447,16@424,"[[15, 1], [845, 1], [1189, 1]]",4.0
448,61@2754,"[[1944, 1]]",4.0
449,71@3736,"[[1096, 1], [1213, 1], [941, 1]]",2.0
450,16@4872,"[[1093, 1], [596, 1]]",5.0
451,10@2499,"[[137, 1], [1264, 1], [955, 1], [1866, 1], [1315, 1], [1213, 1]]",3.0
452,94@131,"[[152, 1], [581, 1], [689, 1], [1365, 1], [1213, 1]]",5.0
453,140@3724,"[[1503, 1], [1210, 1], [1741, 1]]",4.0
454,43@312,"[[643, 1], [565, 1], [565, 1]]",4.0
455,129@1964,"[[757, 1], [606, 1]]",4.0
456,116@4934,"[[1947, 1], [428, 1], [1928, 1], [845, 1]]",4.0
457,141@449,"[[1874, 1]]",5.0
458,109@3895,"[[109, 1], [268, 1], [1979, 1]]",4.0
459,50@1310,"[[829, 1]]",4.0
460,109@729,"[[88, 1]]",4.0
461,147@2764,"[[249, 1], [15, 1], [1800, 1], [1530, 1], [246, 1]]",4.5
462,100@1370,"[[1372, 1], [230, 1], [1023, 1], [417, 1], [246, 1], [230, 1], [476, 1], [757, 1], [905, 1]]",2.5
463,92@4274,"[[1956, 1]]",3.0
464,48@1385,"[[1932, 1], [966, 1]]",4.0
465,114@4498,"[[1213, 1], [1423, 1]]",4.0
466,29@3850,"[[142, 1]]",4.0
467,16@1565,"[[186, 1], [1383, 1], [1887, 1]]",5.0
468,42@4931,"[[1137, 1], [268, 1], [88, 1]]",4.0
469,116@840,"[[580, 1], [731, 1]]",5.0
470,8@1391,"[[586, 1]]",4.0
471,70@952,"[[2002, 1]]",4.0
472,42@1741,"[[1652, 1], [580, 1]]",3.0
473,102@1019,"[[137, 1]]",4.0
474,106@4034,"[[47, 1], [941, 1], [1649, 1], [694, 1], [810, 1], [1423, 1]]",4.0
475,99@2215,"[[694, 1], [1423, 1], [731, 1], [1104, 1]]",5.0
476,28@682,"[[1874, 1], [1273, 1], [646, 1]]",4.0
477,10@1131,"[[1210, 1], [1683, 1]]",5.0
478,114@1827,"[[1837, 1], [1104, 1]]",3.0
479,114@4282,"[[731, 1]]",3.0
480,99@2202,"[[255, 1]]",2.0
481,34@2455,"[[88, 1]]",4.0
482,102@3948,"[[757, 1], [293, 1], [1213, 1], [1368, 1]]",4.0
483,10@3550,"[[1536, 1], [1567, 1], [1797, 1], [1536, 1]]",3.0
484,48@5224,"[[1870, 1], [491, 1]]",5.0
485,10@2307,"[[2072, 1], [891, 1], [509, 1], [476, 1], [731, 1]]",4.0
486,106@272,"[[505, 1], [101, 1], [1302, 1], [1928, 1], [152, 1], [249, 1]]",4.0
487,39@2764,"[[596, 1], [1928, 1], [605, 1]]",3.0
488,30@3842,"[[586, 1], [563, 1]]",5.0
489,132@2792,"[[186, 1], [311, 1], [645, 1]]",5.0
490,146@1574,"[[24, 1]]",4.0
491,13@131,"[[1213, 1], [1189, 1]]",3.0
492,26@1338,"[[757, 1], [1479, 1]]",3.0
493,131@4441,"[[1288, 1], [795, 1]]",5.0
494,16@4550,"[[1479, 1], [1213, 1], [1956, 1]]",5.0
495,42@3758,"[[1003, 1], [795, 1]]",4.0
496,74@2704,"[[871, 1], [1215, 1]]",4.0
497,121@4391,"[[1612, 1]]",4.0
498,141@4824,"[[2093, 1], [969, 1]]",3.0
499,101@5247,"[[1418, 1], [1340, 1], [1744, 1], [1874, 1], [992, 1], [969, 1], [324, 1]]",5.0
500,8@2702,"[[1548, 1], [428, 1], [1172, 1]]",4.0
501,147@5152,"[[592, 1], [1670, 1], [992, 1], [1363, 1]]",5.0
502,64@692,"[[777, 1], [42, 1], [88, 1]]",4.0
503,74@1607,"[[1213, 1]]",4.0
504,10@2377,"[[1569, 1], [1977, 1], [102, 1], [1732, 1], [1213, 1], [1091, 1], [1503, 1], [182, 1]]",4.0
505,56@2735,"[[152, 1], [142, 1], [1172, 1], [1874, 1], [1210, 1], [246, 1], [731, 1]]",5.0
506,127@1125,"[[337, 1], [761, 1], [230, 1]]",5.0
507,143@286,"[[1546, 1], [1514, 1]]",5.0
508,47@9,"[[428, 1]]",4.0
509,34@2649,"[[941, 1], [1529, 1], [294, 1], [643, 1], [191, 1], [1567, 1], [445, 1], [230, 1]]",4.0
510,139@3313,"[[355, 1], [28, 1]]",1.0
511,116@1500,"[[1423, 1], [202, 1], [649, 1], [246, 1]]",5.0
512,126@3621,"[[268, 1], [777, 1]]",4.0
513,50@3435,"[[1874, 1], [1210, 1]]",3.0
514,16@2234,"[[460, 1]]",4.0
515,87@2411,"[[376, 1], [1418, 1], [1397, 1], [1651, 1], [246, 1], [1213, 1], [476, 1], [912, 1], [1397, 1]]",5.0
516,54@3664,"[[1978, 1], [1278, 1]]",3.0
517,21@118,"[[413, 1]]",4.0
518,88@3994,"[[650, 1]]",4.0
519,131@3720,"[[1273, 1]]",4.0
520,39@659,"[[202, 1], [376, 1], [1155, 1], [186, 1], [261, 1], [352, 1], [1746, 1], [556, 1], [596, 1], [1213, 1], [67, 1]]",5.0
521,88@5141,"[[1078, 1], [428, 1]]",4.0
522,108@3782,"[[545, 1]]",3.0
523,125@4193,"[[941, 1], [1873, 1], [835, 1], [1009, 1], [336, 1]]",4.0
524,16@1293,"[[1978, 1], [2087, 1]]",4.0
525,88@2618,"[[689, 1], [1479, 1]]",4.0
526,33@2367,"[[88, 1]]",2.0
527,42@2306,"[[24, 1], [1874, 1], [2087, 1]]",5.0
528,144@1005,"[[1874, 1], [1273, 1]]",4.0
529,21@4193,"[[163, 1], [1889, 1], [1956, 1], [480, 1], [163, 1], [551, 1], [1134, 1]]",2.0
530,50@4402,"[[1075, 1], [675, 1]]",3.0
531,25@4138,"[[1473, 1], [1490, 1], [1388, 1]]",4.0
532,63@4635,"[[662, 1]]",3.0
533,116@5132,"[[1674, 1], [581, 1], [268, 1], [77, 1], [1441, 1]]",4.0
534,23@1552,"[[1023, 1], [1767, 1]]",5.0
535,86@1927,"[[1621, 1], [786, 1], [777, 1], [565, 1], [622, 1], [1606, 1], [622, 1], [18, 1], [565, 1]]",1.0
536,86@4249,"[[757, 1], [496, 1]]",4.0
537,1@568,"[[24, 1], [1298, 1], [77, 1], [565, 1], [604, 1], [1383, 1], [195, 1], [1928, 1]]",4.0
538,1@3106,"[[152, 1], [581, 1], [768, 1], [896, 1], [124, 1], [1941, 1], [1529, 1]]",4.0
539,101@3307,"[[1479, 1], [1189, 1]]",3.0
540,105@4986,"[[882, 1], [1273, 1], [1423, 1]]",4.0
541,99@4206,"[[1925, 1], [1397, 1], [1368, 1]]",3.0
542,10@4771,"[[1938, 1], [1517, 1], [1172, 1], [1213, 1], [476, 1]]",4.0
543,147@206,"[[2071, 1]]",4.0
544,80@3758,"[[795, 1], [1499, 1]]",5.0
545,114@4099,"[[1213, 1], [479, 1], [1213, 1]]",3.0
546,80@2215,"[[69, 1]]",5.0
547,22@4285,"[[2036, 1]]",5.0
548,146@3501,"[[1210, 1], [1423, 1], [689, 1]]",4.0
549,50@2261,"[[694, 1], [1210, 1], [1104, 1]]",3.0
550,56@1759,"[[581, 1], [146, 1], [460, 1], [1397, 1], [1874, 1], [596, 1], [246, 1], [1243, 1]]",4.0
551,109@3564,"[[1441, 1], [526, 1], [1732, 1]]",4.0
552,46@1766,"[[1172, 1], [446, 1]]",5.0
553,28@5206,"[[2043, 1], [1155, 1], [1397, 1], [803, 1], [556, 1], [1210, 1], [310, 1]]",4.0
554,116@2216,"[[1023, 1], [1172, 1], [1315, 1], [246, 1], [246, 1]]",4.0
555,91@4381,"[[1813, 1], [643, 1], [1479, 1], [385, 1]]",3.0
556,112@178,"[[941, 1], [705, 1], [871, 1], [2071, 1], [727, 1], [1023, 1]]",4.0
557,10@1367,"[[941, 1], [1418, 1], [1897, 1], [1096, 1], [1295, 1], [1267, 1], [1023, 1], [1397, 1], [246, 1], [230, 1], [385, 1], [1248, 1]]",4.0
558,10@1071,"[[694, 1], [1023, 1]]",2.0
559,104@994,"[[315, 1], [1397, 1], [1009, 1], [1423, 1], [324, 1], [1956, 1]]",4.0
560,144@732,"[[196, 1], [24, 1], [77, 1], [755, 1], [496, 1]]",5.0
561,92@3579,"[[2079, 1], [294, 1], [246, 1]]",4.0
562,134@1139,"[[795, 1]]",5.0
563,18@3736,"[[705, 1], [779, 1]]",4.0
564,26@207,"[[345, 1]]",4.0
565,52@3851,"[[1441, 1], [1744, 1], [186, 1], [1890, 1], [565, 1], [2074, 1], [1874, 1], [596, 1], [1948, 1], [581, 1], [543, 1]]",2.0
566,142@3844,"[[730, 1]]",4.0
567,10@665,"[[268, 1], [2071, 1], [1014, 1], [1461, 1], [1215, 1], [1946, 1], [605, 1], [705, 1]]",5.0
568,42@3690,"[[765, 1]]",4.0
569,102@1607,"[[460, 1], [1213, 1]]",4.0
570,149@4977,"[[1213, 1], [1514, 1]]",3.0
571,103@4399,"[[137, 1]]",5.0
572,112@2921,"[[268, 1], [1874, 1], [428, 1], [1273, 1], [1650, 1], [1248, 1]]",5.0
573,140@678,"[[142, 1], [268, 1], [2030, 1], [445, 1], [1946, 1]]",4.0
574,61@2818,"[[186, 1], [62, 1]]",5.0
575,103@2074,"[[24, 1], [1978, 1]]",5.0
576,50@2282,"[[91, 1], [1265, 1]]",3.0
577,64@2481,"[[1479, 1], [1078, 1]]",2.0
578,140@4558,"[[15, 1], [142, 1], [428, 1], [1273, 1]]",4.0
579,90@3789,"[[15, 1], [1719, 1], [2079, 1], [1023, 1], [1844, 1]]",4.0
580,67@1546,"[[1621, 1], [759, 1], [551, 1], [753, 1]]",4.0
581,147@659,"[[83, 1], [790, 1], [835, 1], [1155, 1], [768, 1], [883, 1], [61, 1], [152, 1]]",3.0
582,18@3474,"[[565, 1], [445, 1], [1928, 1], [1213, 1], [268, 1], [1543, 1], [460, 1], [186, 1], [479, 1], [1243, 1], [361, 1]]",4.0
583,122@2122,"[[581, 1], [1155, 1], [1948, 1], [1169, 1], [1247, 1], [1850, 1], [1956, 1], [1567, 1], [255, 1]]",2.0
584,56@3204,"[[1979, 1]]",4.0
585,96@3256,"[[186, 1], [1213, 1]]",4.0
586,28@3791,"[[936, 1]]",4.0
587,59@1185,"[[703, 1], [1679, 1]]",4.0
588,129@2720,"[[1479, 1]]",4.0
589,92@1864,"[[1978, 1]]",4.0
590,101@1886,"[[596, 1], [605, 1]]",4.0
591,144@3313,"[[1027, 1]]",4.0
592,139@1369,"[[284, 1], [268, 1]]",4.0
593,142@2523,"[[694, 1]]",3.0
594,115@1331,"[[1093, 1], [1567, 1]]",2.0
595,99@1302,"[[1092, 1]]",3.0
596,140@3015,"[[2071, 1], [146, 1], [1023, 1], [1213, 1], [605, 1], [146, 1], [738, 1], [753, 1], [1273, 1]]",5.0
597,122@2712,"[[581, 1], [421, 1], [604, 1], [1369, 1], [77, 1]]",2.0
598,17@5145,"[[508, 1], [768, 1], [1213, 1]]",5.0
599,18@2033,"[[268, 1], [460, 1]]",4.0
600,56@3877,"[[1189, 1], [689, 1], [1780, 1], [1980, 1]]",4.0
601,147@3574,"[[1873, 1], [835, 1], [319, 1], [1479, 1], [731, 1]]",5.0
602,103@2693,"[[1582, 1], [1423, 1], [1243, 1], [268, 1], [1956, 1]]",3.0
603,2@246,"[[1674, 1], [186, 1]]",2.0
604,93@1022,"[[207, 1], [694, 1], [731, 1]]",4.0
605,74@121,"[[1874, 1], [466, 1]]",5.0
606,48@2104,"[[1567, 1], [1213, 1], [1632, 1], [1213, 1]]",3.0
607,115@4491,"[[581, 1]]",1.0
608,56@3435,"[[1692, 1], [1632, 1]]",4.0
609,71@5123,"[[835, 1], [1874, 1], [1479, 1], [1213, 1]]",4.0
610,112@4170,"[[1423, 1]]",4.0
611,67@3585,"[[1873, 1], [1210, 1], [2043, 1], [1023, 1], [2061, 1]]",4.0
612,54@4770,"[[1372, 1], [1155, 1], [1308, 1], [565, 1]]",5.0
613,81@2697,"[[1213, 1], [2089, 1]]",3.0
614,88@1601,"[[1729, 1], [654, 1], [319, 1], [61, 1]]",3.0
615,42@1833,"[[2036, 1], [62, 1]]",5.0
616,76@2635,"[[24, 1]]",3.0
617,121@4275,"[[1788, 1], [795, 1]]",4.0
618,114@2755,"[[255, 1]]",3.0
619,92@4003,"[[683, 1], [186, 1], [741, 1], [992, 1], [61, 1], [1213, 1]]",3.0
620,32@2769,"[[1248, 1], [186, 1], [1023, 1]]",4.0
621,52@4296,"[[1096, 1], [845, 1], [1567, 1]]",2.0
622,139@4377,"[[565, 1], [1426, 1], [565, 1]]",2.0
623,56@908,"[[592, 1], [1529, 1], [1548, 1]]",4.0
624,42@4389,"[[428, 1], [816, 1]]",4.0
625,18@4883,"[[2079, 1], [986, 1]]",3.0
626,131@4207,"[[1914, 1], [1514, 1], [2046, 1]]",3.0
627,93@810,"[[268, 1], [77, 1], [1155, 1], [186, 1], [565, 1], [643, 1], [1874, 1]]",5.0
628,50@3362,"[[1739, 1], [694, 1], [736, 1], [810, 1], [445, 1], [428, 1]]",3.0
629,13@1842,"[[1023, 1], [1126, 1], [969, 1]]",3.0
630,1@85,"[[1986, 1]]",3.0
631,7@526,"[[2073, 1], [1213, 1], [605, 1]]",2.0
632,101@4041,"[[689, 1], [1096, 1], [596, 1], [1889, 1], [1096, 1]]",3.0
633,69@3800,"[[1096, 1], [777, 1], [1213, 1], [1397, 1], [353, 1], [728, 1], [246, 1]]",2.0
634,50@4861,"[[152, 1], [142, 1], [1637, 1], [102, 1], [142, 1], [428, 1], [207, 1], [694, 1], [1023, 1], [1467, 1], [731, 1], [1104, 1]]",4.0
635,80@167,"[[1870, 1], [1311, 1]]",2.0
636,70@3586,"[[1925, 1], [1979, 1]]",2.0
637,92@1900,"[[1869, 1], [1040, 1], [186, 1], [638, 1], [1956, 1]]",4.0
638,147@2446,"[[835, 1], [731, 1], [1189, 1]]",4.0
639,48@4769,"[[1692, 1], [1632, 1], [1023, 1], [336, 1]]",5.0
640,75@4060,"[[1135, 1], [1423, 1]]",5.0
641,2@3361,"[[1072, 1]]",5.0
642,32@3450,"[[736, 1], [845, 1], [1397, 1], [1874, 1], [1172, 1], [1213, 1], [1023, 1], [731, 1]]",3.0
643,42@3545,"[[1905, 1], [457, 1], [606, 1], [905, 1]]",4.0
644,87@2896,"[[1674, 1], [130, 1], [1983, 1], [607, 1], [793, 1]]",3.0
645,139@3931,"[[1796, 1], [186, 1], [1397, 1]]",4.0
646,32@246,"[[1745, 1], [581, 1], [246, 1]]",5.0
647,96@4897,"[[1273, 1], [1928, 1], [1213, 1], [1479, 1]]",3.0
648,128@416,"[[1869, 1], [565, 1]]",5.0
649,142@4009,"[[1133, 1], [1479, 1]]",4.0
650,144@424,"[[268, 1], [581, 1], [1213, 1], [1956, 1], [1209, 1]]",4.0
651,76@758,"[[1093, 1], [1135, 1], [1413, 1]]",4.0
652,114@4825,"[[564, 1]]",4.0
653,10@3173,"[[293, 1], [777, 1], [914, 1]]",2.0
654,92@2262,"[[703, 1], [293, 1], [1869, 1], [69, 1], [212, 1], [70, 1], [1104, 1], [428, 1]]",4.0
655,79@3040,"[[268, 1], [230, 1], [142, 1], [731, 1]]",4.0
656,3@796,"[[1213, 1]]",4.0
657,10@5023,"[[1602, 1]]",4.0
658,4@588,"[[163, 1], [186, 1], [1308, 1], [1567, 1], [596, 1], [1514, 1], [1928, 1], [1514, 1]]",4.0
659,79@4802,"[[565, 1], [496, 1], [516, 1]]",4.0
660,142@5016,"[[385, 1], [1153, 1]]",5.0
661,114@3515,"[[969, 1]]",3.0
662,32@2760,"[[1368, 1], [88, 1]]",4.0
663,134@353,"[[1059, 1], [1844, 1]]",5.0
664,146@488,"[[1953, 1], [1104, 1], [2073, 1]]",4.0
665,79@4552,"[[581, 1], [156, 1]]",3.0
666,28@1603,"[[1720, 1], [1487, 1], [1104, 1]]",3.0
667,131@963,"[[2071, 1], [580, 1]]",5.0
668,28@3529,"[[1172, 1], [493, 1], [360, 1], [270, 1], [876, 1], [1172, 1], [596, 1], [1210, 1], [513, 1], [551, 1], [191, 1], [1731, 1], [1888, 1], [845, 1], [2062, 1], [1011, 1], [1213, 1], [385, 1], [1873, 1], [1714, 1], [1567, 1], [476, 1], [761, 1], [1692, 1], [845, 1]]",4.85714285714
669,64@3127,"[[592, 1], [545, 1], [1869, 1], [294, 1], [1610, 1], [845, 1], [1956, 1]]",4.5
670,80@4459,"[[77, 1], [635, 1], [565, 1], [1385, 1], [496, 1], [1177, 1], [516, 1], [1243, 1]]",4.0
671,94@3073,"[[152, 1], [2067, 1], [1155, 1], [1567, 1], [1928, 1], [1648, 1]]",5.0
672,73@3251,"[[941, 1]]",5.0
673,39@101,"[[508, 1]]",4.0
674,120@2783,"[[565, 1], [1862, 1], [1874, 1], [77, 1], [565, 1]]",4.0
675,42@1085,"[[488, 1], [243, 1], [246, 1], [731, 1]]",4.0
676,69@1552,"[[1213, 1], [569, 1]]",4.0
677,44@3471,"[[643, 1]]",4.0
678,101@4719,"[[689, 1], [83, 1], [1155, 1], [643, 1], [353, 1]]",4.0
679,90@3973,"[[1719, 1], [268, 1], [1744, 1], [1661, 1], [479, 1], [1956, 1], [77, 1], [479, 1]]",5.0
680,3@1043,"[[2036, 1]]",4.0
681,128@5023,"[[904, 1]]",5.0
682,38@1676,"[[268, 1], [942, 1]]",3.0
683,3@4951,"[[117, 1]]",4.0
684,141@4441,"[[438, 1], [795, 1]]",5.0
685,86@4306,"[[508, 1]]",5.0
686,92@4789,"[[941, 1], [1018, 1], [1301, 1]]",4.0
687,131@3973,"[[1869, 1]]",4.0
688,34@2770,"[[1023, 1], [2036, 1], [1880, 1], [1732, 1]]",4.0
689,92@2828,"[[1224, 1], [581, 1], [186, 1], [1623, 1], [1175, 1], [1213, 1], [1928, 1]]",4.0
690,114@214,"[[694, 1], [1411, 1], [768, 1], [565, 1], [59, 1], [1104, 1], [2043, 1], [1441, 1], [1104, 1]]",4.0
691,56@3721,"[[643, 1]]",4.0
692,17@3819,"[[705, 1], [978, 1], [1350, 1]]",4.0
693,96@2897,"[[268, 1], [256, 1], [757, 1]]",4.0
694,147@1839,"[[1093, 1]]",5.0
695,93@5264,"[[1889, 1], [1479, 1], [1172, 1], [62, 1], [479, 1]]",3.0
696,147@177,"[[1093, 1], [1536, 1], [1888, 1]]",4.0
697,61@3537,"[[186, 1]]",5.0
698,70@4669,"[[1530, 1]]",3.0
699,116@3671,"[[285, 1], [569, 1]]",5.0
700,96@1091,"[[792, 1], [643, 1], [137, 1], [1804, 1], [969, 1]]",4.0
701,29@3485,"[[882, 1], [1874, 1]]",3.0
702,147@3443,"[[1986, 1], [102, 1]]",3.0
703,147@969,"[[1093, 1], [1963, 1], [1732, 1]]",5.0
704,76@822,"[[293, 1], [993, 1], [2030, 1], [1213, 1]]",3.0
705,31@1905,"[[941, 1], [1315, 1], [731, 1]]",4.0
706,31@2498,"[[725, 1], [37, 1], [2039, 1]]",3.0
707,22@841,"[[270, 1], [1172, 1], [246, 1]]",5.0
708,147@2191,"[[835, 1], [835, 1]]",4.0
709,56@5116,"[[581, 1], [1155, 1], [596, 1]]",5.0
710,92@2048,"[[83, 1], [186, 1], [1213, 1]]",3.0
711,96@3479,"[[146, 1], [246, 1], [1423, 1]]",4.0
712,46@2533,"[[186, 1]]",5.0
713,25@1017,"[[1368, 1], [1278, 1]]",4.0
714,141@4125,"[[1548, 1], [385, 1]]",5.0
715,126@1844,"[[163, 1]]",5.0
716,2@995,"[[1867, 1]]",5.0
717,147@3991,"[[1991, 1], [1023, 1], [255, 1], [255, 1]]",5.0
718,76@1800,"[[261, 1], [2036, 1], [1315, 1], [992, 1], [941, 1]]",3.0
719,88@1065,"[[2062, 1], [1213, 1]]",3.0
720,83@4488,"[[186, 1], [385, 1], [1213, 1]]",5.0
721,120@49,"[[1670, 1], [596, 1], [83, 1]]",5.0
722,10@919,"[[101, 1], [1023, 1], [1664, 1], [1009, 1], [905, 1], [445, 1], [1213, 1], [1946, 1], [2089, 1], [1479, 1], [1009, 1]]",5.0
723,147@1514,"[[592, 1]]",4.0
724,16@1819,"[[936, 1], [604, 1], [1052, 1], [604, 1]]",3.0
725,144@1145,"[[268, 1], [1567, 1], [756, 1], [1189, 1], [643, 1]]",3.0
726,99@878,"[[24, 1]]",5.0
727,30@3479,"[[689, 1]]",4.0
728,42@874,"[[592, 1]]",5.0
729,4@2559,"[[564, 1], [914, 1], [1213, 1], [77, 1]]",3.0
730,74@2961,"[[1584, 1]]",4.0
731,112@3441,"[[186, 1]]",3.0
732,0@5127,"[[1579, 1]]",1.0
733,67@1982,"[[1632, 1], [1874, 1], [246, 1], [2073, 1], [605, 1], [1732, 1]]",5.0
734,146@4919,"[[1925, 1], [1428, 1]]",4.0
735,108@1134,"[[1155, 1], [850, 1], [61, 1]]",4.0
736,67@1554,"[[1302, 1], [1418, 1], [643, 1]]",4.0
737,76@2896,"[[929, 1], [77, 1], [1155, 1], [1212, 1], [643, 1], [246, 1], [1928, 1], [179, 1], [77, 1]]",3.0
738,108@4192,"[[446, 1]]",4.0
739,43@1323,"[[581, 1], [1155, 1], [186, 1], [501, 1], [1956, 1], [1189, 1], [581, 1], [835, 1], [839, 1]]",4.0
740,71@4263,"[[268, 1], [83, 1], [606, 1], [1213, 1], [565, 1]]",4.0
741,1@1059,"[[186, 1]]",3.0
742,92@4759,"[[1027, 1], [381, 1]]",2.0
743,86@281,"[[1543, 1], [565, 1], [756, 1], [1213, 1], [1567, 1]]",2.0
744,81@755,"[[694, 1]]",5.0
745,83@496,"[[1059, 1], [186, 1], [1355, 1], [731, 1]]",5.0
746,138@1184,"[[705, 1]]",4.0
747,80@4968,"[[565, 1]]",4.0
748,107@4867,"[[1674, 1], [268, 1], [835, 1], [1323, 1], [501, 1]]",4.0
749,114@2986,"[[186, 1], [186, 1], [624, 1], [77, 1]]",4.0
750,52@5231,"[[1023, 1], [1172, 1], [1213, 1]]",1.0
751,64@2325,"[[1243, 1]]",5.0
752,4@2301,"[[268, 1], [1155, 1], [596, 1]]",4.0
753,84@192,"[[941, 1], [143, 1], [1397, 1], [1874, 1], [1952, 1], [1321, 1], [1213, 1], [1514, 1], [1230, 1]]",4.0
754,61@3817,"[[186, 1], [1023, 1]]",5.0
755,61@4063,"[[1078, 1]]",5.0
756,103@2221,"[[835, 1], [1155, 1], [1397, 1], [539, 1]]",4.0
757,31@1786,"[[152, 1], [186, 1], [1213, 1], [803, 1]]",4.0
758,58@1258,"[[835, 1], [676, 1]]",4.0
759,142@455,"[[1619, 1]]",4.0
760,125@3628,"[[565, 1], [223, 1], [1956, 1], [482, 1]]",4.0
761,70@2896,"[[1189, 1], [1719, 1], [1213, 1], [1350, 1]]",4.0
762,102@4859,"[[152, 1], [1093, 1], [705, 1], [743, 1]]",4.0
763,147@4817,"[[810, 1], [1530, 1], [1805, 1], [1610, 1], [1162, 1]]",4.0
764,152@513,"[[1977, 1]]",5.0
765,13@507,"[[208, 1], [736, 1], [1278, 1], [88, 1], [2087, 1], [1484, 1]]",3.0
766,112@727,"[[605, 1]]",3.0
767,43@1166,"[[268, 1], [1155, 1], [1009, 1], [1956, 1]]",3.0
768,16@3272,"[[1479, 1]]",4.0
769,67@1743,"[[1273, 1], [596, 1], [605, 1], [526, 1]]",4.0
770,99@2836,"[[1273, 1]]",2.0
771,19@834,"[[581, 1]]",1.0
772,152@4306,"[[694, 1], [246, 1]]",3.0
773,92@4176,"[[1279, 1], [246, 1]]",1.0
774,147@1561,"[[941, 1], [1200, 1], [83, 1], [1714, 1], [1155, 1], [1059, 1], [186, 1], [731, 1], [1055, 1]]",4.0
775,47@2512,"[[186, 1], [246, 1]]",2.0
776,13@2791,"[[1874, 1], [596, 1], [476, 1], [336, 1]]",3.0
777,122@4784,"[[77, 1], [1182, 1], [755, 1], [405, 1], [1867, 1], [1648, 1]]",3.0
778,22@1084,"[[845, 1], [845, 1], [736, 1], [1023, 1], [905, 1]]",1.5
